date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-01-05,SKU_002,1.0,7369.09,7369.09,0
2024-01-05,SKU_003,2.0,14155.5,7077.75,0
2024-01-05,SKU_004,3.0,12739.2,4246.4,0
2024-01-05,SKU_005,1.0,769.19,769.19,0
2024-01-05,SKU_006,2.0,3690.08,1845.04,0
2024-01-05,SKU_007,7.0,38315.76,5473.68,0
2024-01-05,SKU_008,5.0,10901.8,2180.36,0
2024-01-05,SKU_010,1.0,1955.3,1955.3,0
2024-01-05,SKU_013,1.0,5870.1,5870.1,0
2024-01-05,SKU_014,4.0,4909.36,1227.34,0
2024-01-05,SKU_020,5.0,4413.15,882.63,0
2024-01-05,SKU_023,2.0,4263.22,2131.61,0
2024-01-05,SKU_028,1.0,1755.74,1755.74,1
2024-01-05,SKU_029,2.0,3971.34,1985.67,0
2024-01-05,SKU_030,5.0,2461.9,492.38,0
2024-01-05,SKU_032,4.0,9831.84,2457.96,0
2024-01-05,SKU_035,6.0,27309.06,4551.51,0
2024-01-05,SKU_036,10.0,53740.8,5374.08,1
2024-01-05,SKU_038,7.0,8227.52,1175.36,0
2024-01-05,SKU_043,11.0,71738.7,6521.7,0
2024-01-05,SKU_045,1.0,3931.32,3931.32,0
2024-01-05,SKU_048,1.0,2486.03,2486.03,0
2024-01-05,SKU_049,1.0,5765.3,5765.3,0
2024-01-05,SKU_050,6.0,38220.9,6370.15,0
2024-01-05,SKU_051,3.0,24585.39,8195.13,0
2024-01-05,SKU_052,6.0,8268.0,1378.0,0
2024-01-05,SKU_053,1.0,2801.83,2801.83,0
2024-01-05,SKU_056,1.0,5109.45,5109.45,0
2024-01-05,SKU_057,1.0,3874.54,3874.54,0
2024-01-05,SKU_060,1.0,7214.79,7214.79,0
2024-01-05,SKU_061,1.0,3292.52,3292.52,0
2024-01-05,SKU_062,1.0,8973.39,8973.39,0
2024-01-05,SKU_064,1.0,8565.65,8565.65,0
2024-01-05,SKU_066,3.0,1398.21,466.07,1
2024-01-05,SKU_067,2.0,2064.36,1032.18,0
2024-01-05,SKU_068,7.0,24954.02,3564.86,0
2024-01-05,SKU_070,13.0,97346.47,7488.19,0
2024-01-05,SKU_071,7.0,27554.38,3936.34,0
2024-01-05,SKU_072,2.0,12727.9,6363.95,0
2024-01-05,SKU_073,,,1091.6,0
2024-01-05,SKU_075,1.0,6066.1,6066.1,0
2024-01-05,SKU_076,,,1844.17,0
2024-01-05,SKU_077,12.0,13544.76,1128.73,0
2024-01-05,SKU_078,6.0,13854.78,2309.13,0
2024-01-05,SKU_079,3.0,22062.39,7354.13,0
2024-01-05,SKU_080,1.0,2596.22,2596.22,0
2024-01-05,SKU_082,2.0,2066.04,1033.02,0
2024-01-05,SKU_083,2.0,18304.94,9152.47,0
2024-01-05,SKU_084,6.0,29761.5,4960.25,0
2024-01-05,SKU_087,1.0,3016.54,3016.54,0
2024-01-05,SKU_089,6.0,11575.8,1929.3,1
2024-01-05,SKU_090,3.0,9488.16,3162.72,0
2024-01-05,SKU_092,1.0,2436.78,2436.78,0
2024-01-05,SKU_093,2.0,14673.76,7336.88,0
2024-01-05,SKU_094,2.0,1465.96,732.98,0
2024-01-05,SKU_095,9.0,44357.31,4928.59,1
2024-01-05,SKU_096,1.0,6248.5,6248.5,0
2024-01-05,SKU_097,8.0,29172.16,3646.52,0
2024-01-05,SKU_098,2.0,6050.18,3025.09,0
2024-01-05,SKU_099,11.0,52657.22,4787.02,0
2024-01-05,SKU_100,1.0,3659.7,3659.7,0
2024-01-05,SKU_101,1.0,1499.1,1499.1,0
2024-01-05,SKU_106,3.0,6318.3,2106.1,0
2024-01-05,SKU_108,4.0,32191.96,8047.99,0
2024-01-05,SKU_109,1.0,3417.01,3417.01,1
2024-01-05,SKU_110,1.0,1411.19,1411.19,1
2024-01-05,SKU_111,1.0,5382.94,5382.94,0
2024-01-05,SKU_113,4.0,6764.44,1691.11,0
2024-01-05,SKU_117,1.0,8246.88,8246.88,0
2024-01-05,SKU_118,1.0,2099.47,2099.47,0
2024-01-05,SKU_120,1.0,984.31,984.31,0
2024-01-05,SKU_121,1.0,2511.38,2511.38,0
2024-01-05,SKU_123,1.0,3105.99,3105.99,0
2024-01-05,SKU_125,1.0,6602.63,6602.63,0
2024-01-05,SKU_129,1.0,3002.02,3002.02,0
2024-01-05,SKU_131,1.0,2856.37,2856.37,1
2024-01-05,SKU_132,7.0,13401.64,1914.52,0
2024-01-05,SKU_133,2.0,13985.86,6992.93,0
2024-01-05,SKU_137,1.0,5129.48,5129.48,0
2024-01-05,SKU_138,1.0,626.7,626.7,0
2024-01-05,SKU_142,6.0,41857.74,6976.29,0
2024-01-05,SKU_143,2.0,14641.02,7320.51,0
2024-01-05,SKU_144,1.0,1526.38,1526.38,0
2024-01-05,SKU_145,3.0,20391.72,6797.24,0
2024-01-05,SKU_146,1.0,5247.89,5247.89,0
2024-01-05,SKU_150,1.0,2455.9,2455.9,0
2024-01-05,SKU_152,4.0,16104.48,4026.12,0
2024-01-05,SKU_154,3.0,18409.14,6136.38,0
2024-01-05,SKU_155,1.0,4053.16,4053.16,1
2024-01-05,SKU_157,2.0,16924.12,8462.06,0
2024-01-05,SKU_158,1.0,1514.02,1514.02,0
2024-01-05,SKU_163,2.0,5558.14,2779.07,0
2024-01-05,SKU_164,9.0,59282.01,6586.89,0
2024-01-05,SKU_165,1.0,3046.53,3046.53,0
2024-01-05,SKU_167,2.0,16166.8,8083.4,0
2024-01-05,SKU_169,3.0,11131.2,3710.4,0
2024-01-05,SKU_170,2.0,7721.32,3860.66,0
2024-01-05,SKU_173,2.0,6520.76,3260.38,1
2024-01-05,SKU_174,2.0,9154.22,4577.11,0
2024-01-05,SKU_175,1.0,1754.9,1754.9,0
2024-01-05,SKU_176,11.0,39956.95,3632.45,0
2024-01-05,SKU_179,1.0,3373.13,3373.13,0
2024-01-05,SKU_181,6.0,7191.12,1198.52,0
2024-01-05,SKU_183,2.0,3844.64,1922.32,0
2024-01-05,SKU_184,1.0,1450.88,1450.88,0
2024-01-05,SKU_185,3.0,19938.72,6646.24,0
2024-01-05,SKU_186,10.0,58839.4,5883.94,0
2024-01-05,SKU_187,8.0,20799.04,2599.88,0
2024-01-05,SKU_188,1.0,5474.01,5474.01,0
2024-01-05,SKU_189,1.0,1738.3,1738.3,0
2024-01-05,SKU_191,1.0,4193.69,4193.69,1
2024-01-05,SKU_192,2.0,3092.1,1546.05,0
2024-01-05,SKU_193,1.0,8292.89,8292.89,0
2024-01-05,SKU_194,3.0,2836.14,945.38,0
2024-01-05,SKU_196,1.0,988.46,988.46,0
2024-01-05,SKU_197,4.0,12942.96,3235.74,0
2024-01-05,SKU_200,2.0,10209.24,5104.62,1
2024-01-06,SKU_003,2.0,14155.5,7077.75,0
2024-01-06,SKU_004,1.0,4246.4,4246.4,0
2024-01-06,SKU_005,1.0,769.19,769.19,0
2024-01-06,SKU_007,4.0,21894.72,5473.68,0
2024-01-06,SKU_008,1.0,1920.85,1920.85,1
2024-01-06,SKU_012,1.0,575.68,575.68,0
2024-01-06,SKU_014,2.0,2454.68,1227.34,0
2024-01-06,SKU_016,1.0,6357.93,6357.93,0
2024-01-06,SKU_018,1.0,3953.52,3953.52,0
2024-01-06,SKU_019,3.0,18867.87,6289.29,0
2024-01-06,SKU_020,5.0,4413.15,882.63,0
2024-01-06,SKU_023,3.0,6394.83,2131.61,0
2024-01-06,SKU_027,1.0,6398.76,6398.76,1
2024-01-06,SKU_028,1.0,2004.11,2004.11,0
2024-01-06,SKU_030,6.0,2585.64,430.94,1
2024-01-06,SKU_031,2.0,14143.84,7071.92,0
2024-01-06,SKU_032,8.0,18671.36,2333.92,1
2024-01-06,SKU_033,1.0,6451.22,6451.22,1
2024-01-06,SKU_034,1.0,6450.19,6450.19,0
2024-01-06,SKU_035,10.0,45515.1,4551.51,0
2024-01-06,SKU_036,6.0,36851.76,6141.96,0
2024-01-06,SKU_037,1.0,1762.01,1762.01,0
2024-01-06,SKU_038,6.0,7052.16,1175.36,0
2024-01-06,SKU_041,2.0,18475.5,9237.75,0
2024-01-06,SKU_042,2.0,13792.36,6896.18,0
2024-01-06,SKU_043,9.0,58695.3,6521.7,0
2024-01-06,SKU_044,1.0,4535.79,4535.79,0
2024-01-06,SKU_045,3.0,10500.42,3500.14,1
2024-01-06,SKU_049,2.0,10874.4,5437.2,1
2024-01-06,SKU_050,9.0,57331.35,6370.15,0
2024-01-06,SKU_051,5.0,40975.65,8195.13,0
2024-01-06,SKU_052,1.0,1378.0,1378.0,0
2024-01-06,SKU_053,1.0,2600.45,2600.45,1
2024-01-06,SKU_054,1.0,4117.54,4117.54,0
2024-01-06,SKU_056,4.0,20437.8,5109.45,0
2024-01-06,SKU_057,3.0,11623.62,3874.54,0
2024-01-06,SKU_059,1.0,5930.83,5930.83,0
2024-01-06,SKU_060,3.0,21644.37,7214.79,0
2024-01-06,SKU_061,3.0,9877.56,3292.52,0
2024-01-06,SKU_062,1.0,8098.05,8098.05,1
2024-01-06,SKU_063,3.0,6471.15,2157.05,1
2024-01-06,SKU_065,2.0,4136.56,2068.28,0
2024-01-06,SKU_066,1.0,501.56,501.56,0
2024-01-06,SKU_068,3.0,10694.58,3564.86,0
2024-01-06,SKU_069,4.0,30329.24,7582.31,0
2024-01-06,SKU_070,14.0,104834.66,7488.19,0
2024-01-06,SKU_071,13.0,51172.42,3936.34,0
2024-01-06,SKU_072,2.0,12727.9,6363.95,0
2024-01-06,SKU_073,7.0,7641.2,1091.6,0
2024-01-06,SKU_074,4.0,2061.68,515.42,0
2024-01-06,SKU_075,2.0,12132.2,6066.1,0
2024-01-06,SKU_076,3.0,5532.51,1844.17,0
2024-01-06,SKU_077,13.0,14673.49,1128.73,0
2024-01-06,SKU_078,2.0,4618.26,2309.13,0
2024-01-06,SKU_079,1.0,7354.13,7354.13,0
2024-01-06,SKU_080,1.0,2596.22,2596.22,0
2024-01-06,SKU_081,1.0,9252.86,9252.86,0
2024-01-06,SKU_082,2.0,2066.04,1033.02,0
2024-01-06,SKU_083,6.0,54914.82,9152.47,0
2024-01-06,SKU_084,7.0,34721.75,4960.25,0
2024-01-06,SKU_087,1.0,3016.54,3016.54,0
2024-01-06,SKU_089,9.0,18451.89,2050.21,0
2024-01-06,SKU_090,2.0,6325.44,3162.72,0
2024-01-06,SKU_092,2.0,4873.56,2436.78,0
2024-01-06,SKU_093,1.0,7336.88,7336.88,0
2024-01-06,SKU_094,3.0,2198.94,732.98,0
2024-01-06,SKU_095,4.0,21512.16,5378.04,0
2024-01-06,SKU_096,1.0,6248.5,6248.5,0
2024-01-06,SKU_097,11.0,40111.72,3646.52,0
2024-01-06,SKU_098,5.0,15125.45,3025.09,0
2024-01-06,SKU_099,13.0,62231.26,4787.02,0
2024-01-06,SKU_100,1.0,3659.7,3659.7,0
2024-01-06,SKU_101,1.0,1499.1,1499.1,0
2024-01-06,SKU_103,1.0,609.35,609.35,0
2024-01-06,SKU_104,3.0,21808.83,7269.61,0
2024-01-06,SKU_106,5.0,9810.35,1962.07,1
2024-01-06,SKU_107,1.0,5578.31,5578.31,0
2024-01-06,SKU_108,1.0,8047.99,8047.99,0
2024-01-06,SKU_109,1.0,3886.47,3886.47,0
2024-01-06,SKU_110,2.0,3248.76,1624.38,0
2024-01-06,SKU_111,1.0,5382.94,5382.94,0
2024-01-06,SKU_112,1.0,6734.59,6734.59,0
2024-01-06,SKU_114,1.0,3813.08,3813.08,0
2024-01-06,SKU_116,1.0,1826.64,1826.64,0
2024-01-06,SKU_117,1.0,8246.88,8246.88,0
2024-01-06,SKU_119,2.0,3543.68,1771.84,0
2024-01-06,SKU_120,8.0,7874.48,984.31,0
2024-01-06,SKU_123,1.0,3105.99,3105.99,0
2024-01-06,SKU_124,1.0,1421.47,1421.47,0
2024-01-06,SKU_125,1.0,6602.63,6602.63,0
2024-01-06,SKU_127,2.0,3899.5,1949.75,0
2024-01-06,SKU_128,3.0,12527.25,4175.75,0
2024-01-06,SKU_130,3.0,11570.31,3856.77,0
2024-01-06,SKU_132,16.0,30632.32,1914.52,0
2024-01-06,SKU_133,1.0,6992.93,6992.93,0
2024-01-06,SKU_134,5.0,29751.2,5950.24,0
2024-01-06,SKU_135,3.0,12010.65,4003.55,1
2024-01-06,SKU_137,3.0,15388.44,5129.48,0
2024-01-06,SKU_138,4.0,2506.8,626.7,0
2024-01-06,SKU_142,4.0,27905.16,6976.29,0
2024-01-06,SKU_145,1.0,6797.24,6797.24,0
2024-01-06,SKU_146,2.0,10495.78,5247.89,0
2024-01-06,SKU_148,2.0,16123.78,8061.89,0
2024-01-06,SKU_149,1.0,5225.52,5225.52,0
2024-01-06,SKU_150,,,2455.9,0
2024-01-06,SKU_152,3.0,12078.36,4026.12,0
2024-01-06,SKU_155,2.0,9249.52,4624.76,0
2024-01-06,SKU_157,1.0,8462.06,8462.06,0
2024-01-06,SKU_161,3.0,14039.25,4679.75,0
2024-01-06,SKU_163,3.0,7737.45,2579.15,1
2024-01-06,SKU_164,10.0,65868.9,6586.89,0
2024-01-06,SKU_165,1.0,3046.53,3046.53,0
2024-01-06,SKU_166,1.0,2005.02,2005.02,0
2024-01-06,SKU_167,2.0,16166.8,8083.4,0
2024-01-06,SKU_169,4.0,14841.6,3710.4,0
2024-01-06,SKU_170,1.0,3860.66,3860.66,0
2024-01-06,SKU_171,1.0,1275.54,1275.54,0
2024-01-06,SKU_172,3.0,7628.67,2542.89,0
2024-01-06,SKU_173,2.0,7088.32,3544.16,0
2024-01-06,SKU_174,2.0,9154.22,4577.11,0
2024-01-06,SKU_175,4.0,7019.6,1754.9,0
2024-01-06,SKU_176,12.0,43589.4,3632.45,0
2024-01-06,SKU_178,2.0,8385.52,4192.76,0
2024-01-06,SKU_179,1.0,3373.13,3373.13,0
2024-01-06,SKU_180,2.0,8924.32,4462.16,0
2024-01-06,SKU_181,5.0,5992.6,1198.52,0
2024-01-06,SKU_182,3.0,8506.5,2835.5,0
2024-01-06,SKU_183,2.0,3590.18,1795.09,1
2024-01-06,SKU_184,1.0,1450.88,1450.88,0
2024-01-06,SKU_185,3.0,19938.72,6646.24,0
2024-01-06,SKU_186,9.0,52955.46,5883.94,0
2024-01-06,SKU_187,14.0,36398.32,2599.88,0
2024-01-06,SKU_188,1.0,5474.01,5474.01,0
2024-01-06,SKU_189,3.0,5214.9,1738.3,0
2024-01-06,SKU_190,1.0,3006.57,3006.57,0
2024-01-06,SKU_192,2.0,3092.1,1546.05,0
2024-01-06,SKU_193,2.0,16585.78,8292.89,0
2024-01-06,SKU_194,2.0,1890.76,945.38,0
2024-01-06,SKU_196,1.0,907.65,907.65,1
2024-01-06,SKU_197,8.0,25885.92,3235.74,0
2024-01-06,SKU_198,1.0,5011.1,5011.1,1
2024-01-06,SKU_200,2.0,11916.58,5958.29,0
2024-01-07,SKU_003,1.0,7077.75,7077.75,0
2024-01-07,SKU_004,4.0,16985.6,4246.4,0
2024-01-07,SKU_007,4.0,21894.72,5473.68,0
2024-01-07,SKU_008,3.0,6541.08,2180.36,0
2024-01-07,SKU_009,1.0,5807.64,5807.64,0
2024-01-07,SKU_012,1.0,575.68,575.68,0
2024-01-07,SKU_014,1.0,1227.34,1227.34,0
2024-01-07,SKU_016,1.0,6357.93,6357.93,0
2024-01-07,SKU_017,1.0,2494.82,2494.82,0
2024-01-07,SKU_018,2.0,7907.04,3953.52,0
2024-01-07,SKU_020,4.0,3530.52,882.63,0
2024-01-07,SKU_024,1.0,7752.75,7752.75,0
2024-01-07,SKU_025,1.0,4155.67,4155.67,0
2024-01-07,SKU_026,2.0,8843.82,4421.91,0
2024-01-07,SKU_028,1.0,2004.11,2004.11,0
2024-01-07,SKU_029,1.0,1985.67,1985.67,0
2024-01-07,SKU_030,,,492.38,0
2024-01-07,SKU_031,1.0,7071.92,7071.92,0
2024-01-07,SKU_032,6.0,14747.76,2457.96,0
2024-01-07,SKU_035,7.0,31860.57,4551.51,0
2024-01-07,SKU_036,1.0,6141.96,6141.96,0
2024-01-07,SKU_037,1.0,1762.01,1762.01,0
2024-01-07,SKU_038,4.0,4701.44,1175.36,0
2024-01-07,SKU_041,1.0,9237.75,9237.75,0
2024-01-07,SKU_042,1.0,6896.18,6896.18,0
2024-01-07,SKU_043,20.0,130434.0,6521.7,0
2024-01-07,SKU_044,2.0,9071.58,4535.79,0
2024-01-07,SKU_045,2.0,7862.64,3931.32,0
2024-01-07,SKU_048,2.0,4972.06,2486.03,0
2024-01-07,SKU_050,8.0,50961.2,6370.15,0
2024-01-07,SKU_051,1.0,8195.13,8195.13,0
2024-01-07,SKU_052,1.0,1378.0,1378.0,0
2024-01-07,SKU_054,2.0,8235.08,4117.54,0
2024-01-07,SKU_056,5.0,25547.25,5109.45,0
2024-01-07,SKU_057,2.0,7749.08,3874.54,0
2024-01-07,SKU_058,1.0,4130.56,4130.56,0
2024-01-07,SKU_060,3.0,21644.37,7214.79,0
2024-01-07,SKU_065,1.0,2068.28,2068.28,0
2024-01-07,SKU_066,3.0,1504.68,501.56,0
2024-01-07,SKU_068,4.0,14259.44,3564.86,0
2024-01-07,SKU_069,4.0,30329.24,7582.31,0
2024-01-07,SKU_070,10.0,74881.9,7488.19,0
2024-01-07,SKU_070,10.0,74881.9,7488.19,0
2024-01-07,SKU_071,13.0,51172.42,3936.34,0
2024-01-07,SKU_072,2.0,12011.34,6005.67,1
2024-01-07,SKU_073,10.0,10916.0,1091.6,0
2024-01-07,SKU_074,3.0,1546.26,515.42,0
2024-01-07,SKU_075,2.0,12132.2,6066.1,0
2024-01-07,SKU_076,2.0,3688.34,1844.17,0
2024-01-07,SKU_077,19.0,21445.87,1128.73,0
2024-01-07,SKU_078,3.0,6927.39,2309.13,0
2024-01-07,SKU_079,1.0,7354.13,7354.13,0
2024-01-07,SKU_080,3.0,7788.66,2596.22,0
2024-01-07,SKU_082,9.0,8577.27,953.03,1
2024-01-07,SKU_083,5.0,45762.35,9152.47,0
2024-01-07,SKU_084,5.0,24801.25,4960.25,0
2024-01-07,SKU_085,1.0,8119.3,8119.3,0
2024-01-07,SKU_086,1.0,6114.27,6114.27,0
2024-01-07,SKU_088,1.0,5829.69,5829.69,0
2024-01-07,SKU_089,9.0,18451.89,2050.21,0
2024-01-07,SKU_094,4.0,2931.92,732.98,0
2024-01-07,SKU_095,6.0,32268.24,5378.04,0
2024-01-07,SKU_097,13.0,47404.76,3646.52,0
2024-01-07,SKU_098,6.0,18150.54,3025.09,0
2024-01-07,SKU_099,19.0,77526.46,4080.34,1
2024-01-07,SKU_100,1.0,3659.7,3659.7,0
2024-01-07,SKU_105,1.0,6145.39,6145.39,0
2024-01-07,SKU_106,4.0,8424.4,2106.1,0
2024-01-07,SKU_107,1.0,5578.31,5578.31,0
2024-01-07,SKU_108,1.0,8047.99,8047.99,0
2024-01-07,SKU_109,1.0,3886.47,3886.47,0
2024-01-07,SKU_111,1.0,5382.94,5382.94,0
2024-01-07,SKU_113,5.0,8455.55,1691.11,0
2024-01-07,SKU_115,1.0,940.49,940.49,1
2024-01-07,SKU_118,3.0,6298.41,2099.47,0
2024-01-07,SKU_119,1.0,1771.84,1771.84,0
2024-01-07,SKU_120,1.0,984.31,984.31,0
2024-01-07,SKU_124,2.0,2433.0,1216.5,1
2024-01-07,SKU_125,1.0,6602.63,6602.63,0
2024-01-07,SKU_126,1.0,393.38,393.38,0
2024-01-07,SKU_128,4.0,16703.0,4175.75,0
2024-01-07,SKU_129,1.0,3002.02,3002.02,0
2024-01-07,SKU_130,2.0,7713.54,3856.77,0
2024-01-07,SKU_131,2.0,6227.56,3113.78,0
2024-01-07,SKU_132,9.0,17230.68,1914.52,0
2024-01-07,SKU_134,2.0,11900.48,5950.24,0
2024-01-07,SKU_135,1.0,4281.66,4281.66,0
2024-01-07,SKU_136,1.0,5057.24,5057.24,0
2024-01-07,SKU_137,2.0,9300.1,4650.05,1
2024-01-07,SKU_139,1.0,2001.28,2001.28,0
2024-01-07,SKU_140,1.0,6487.08,6487.08,0
2024-01-07,SKU_142,5.0,34881.45,6976.29,0
2024-01-07,SKU_143,1.0,7320.51,7320.51,0
2024-01-07,SKU_145,5.0,33986.2,6797.24,0
2024-01-07,SKU_146,3.0,15743.67,5247.89,0
2024-01-07,SKU_149,1.0,5225.52,5225.52,0
2024-01-07,SKU_150,2.0,4911.8,2455.9,0
2024-01-07,SKU_152,2.0,8052.24,4026.12,0
2024-01-07,SKU_153,3.0,11675.07,3891.69,0
2024-01-07,SKU_155,1.0,4624.76,4624.76,0
2024-01-07,SKU_156,,,6221.33,0
2024-01-07,SKU_157,1.0,8462.06,8462.06,0
2024-01-07,SKU_160,1.0,1988.23,1988.23,0
2024-01-07,SKU_163,3.0,8337.21,2779.07,0
2024-01-07,SKU_164,11.0,72455.79,6586.89,0
2024-01-07,SKU_165,1.0,3046.53,3046.53,0
2024-01-07,SKU_167,1.0,8083.4,8083.4,0
2024-01-07,SKU_169,1.0,3710.4,3710.4,0
2024-01-07,SKU_170,2.0,7721.32,3860.66,0
2024-01-07,SKU_171,5.0,6377.7,1275.54,0
2024-01-07,SKU_173,2.0,7088.32,3544.16,0
2024-01-07,SKU_174,2.0,9154.22,4577.11,0
2024-01-07,SKU_175,3.0,5264.7,1754.9,0
2024-01-07,SKU_176,5.0,18162.25,3632.45,0
2024-01-07,SKU_179,2.0,6746.26,3373.13,0
2024-01-07,SKU_180,,,3855.56,1
2024-01-07,SKU_182,2.0,5671.0,2835.5,0
2024-01-07,SKU_183,1.0,1698.89,1698.89,1
2024-01-07,SKU_184,5.0,7254.4,1450.88,0
2024-01-07,SKU_185,1.0,6646.24,6646.24,0
2024-01-07,SKU_186,,,5883.94,0
2024-01-07,SKU_187,16.0,41598.08,2599.88,0
2024-01-07,SKU_189,1.0,1738.3,1738.3,0
2024-01-07,SKU_192,4.0,6184.2,1546.05,0
2024-01-07,SKU_194,5.0,4726.9,945.38,0
2024-01-07,SKU_195,3.0,9420.12,3140.04,0
2024-01-07,SKU_197,4.0,12942.96,3235.74,0
2024-01-07,SKU_198,1.0,5892.16,5892.16,0
2024-01-07,SKU_199,1.0,2436.0,2436.0,0
2024-01-08,SKU_002,1.0,7369.09,7369.09,0
2024-01-08,SKU_003,1.0,7077.75,7077.75,0
2024-01-08,SKU_004,1.0,3734.68,3734.68,1
2024-01-08,SKU_005,2.0,1315.52,657.76,1
2024-01-08,SKU_007,6.0,32842.08,5473.68,0
2024-01-08,SKU_011,1.0,4001.93,4001.93,0
2024-01-08,SKU_012,1.0,575.68,575.68,0
2024-01-08,SKU_014,2.0,2454.68,1227.34,0
2024-01-08,SKU_018,1.0,3953.52,3953.52,0
2024-01-08,SKU_019,4.0,25157.16,6289.29,0
2024-01-08,SKU_020,2.0,1765.26,882.63,0
2024-01-08,SKU_023,2.0,4263.22,2131.61,0
2024-01-08,SKU_029,1.0,1985.67,1985.67,0
2024-01-08,SKU_030,1.0,492.38,492.38,0
2024-01-08,SKU_032,6.0,14747.76,2457.96,0
2024-01-08,SKU_034,2.0,12900.38,6450.19,0
2024-01-08,SKU_035,6.0,27309.06,4551.51,0
2024-01-08,SKU_036,2.0,12283.92,6141.96,0
2024-01-08,SKU_037,1.0,1762.01,1762.01,0
2024-01-08,SKU_038,7.0,8227.52,1175.36,0
2024-01-08,SKU_043,5.0,32608.5,6521.7,0
2024-01-08,SKU_045,2.0,7862.64,3931.32,0
2024-01-08,SKU_049,1.0,5765.3,5765.3,0
2024-01-08,SKU_050,6.0,38220.9,6370.15,0
2024-01-08,SKU_051,3.0,23139.6,7713.2,1
2024-01-08,SKU_052,1.0,1378.0,1378.0,0
2024-01-08,SKU_053,1.0,2659.69,2659.69,1
2024-01-08,SKU_054,2.0,8235.08,4117.54,0
2024-01-08,SKU_055,2.0,5405.22,2702.61,0
2024-01-08,SKU_056,2.0,10218.9,5109.45,0
2024-01-08,SKU_057,2.0,7749.08,3874.54,0
2024-01-08,SKU_058,1.0,4130.56,4130.56,0
2024-01-08,SKU_059,1.0,5077.01,5077.01,1
2024-01-08,SKU_060,2.0,14429.58,7214.79,0
2024-01-08,SKU_064,1.0,8061.99,8061.99,1
2024-01-08,SKU_065,2.0,3733.84,1866.92,1
2024-01-08,SKU_066,1.0,501.56,501.56,0
2024-01-08,SKU_068,5.0,17824.3,3564.86,0
2024-01-08,SKU_069,3.0,22746.93,7582.31,0
2024-01-08,SKU_070,7.0,52417.33,7488.19,0
2024-01-08,SKU_071,9.0,35427.06,3936.34,0
2024-01-08,SKU_072,6.0,38183.7,6363.95,0
2024-01-08,SKU_073,4.0,4366.4,1091.6,0
2024-01-08,SKU_074,5.0,2577.1,515.42,0
2024-01-08,SKU_076,4.0,7376.68,1844.17,0
2024-01-08,SKU_077,4.0,4514.92,1128.73,0
2024-01-08,SKU_078,3.0,6927.39,2309.13,0
2024-01-08,SKU_080,2.0,5192.44,2596.22,0
2024-01-08,SKU_082,6.0,5840.52,973.42,1
2024-01-08,SKU_083,3.0,27457.41,9152.47,0
2024-01-08,SKU_084,7.0,34721.75,4960.25,0
2024-01-08,SKU_087,1.0,3016.54,3016.54,0
2024-01-08,SKU_089,5.0,10251.05,2050.21,0
2024-01-08,SKU_094,1.0,662.43,662.43,1
2024-01-08,SKU_095,5.0,26890.2,5378.04,0
2024-01-08,SKU_097,10.0,36465.2,3646.52,0
2024-01-08,SKU_098,3.0,9075.27,3025.09,0
2024-01-08,SKU_099,10.0,47870.2,4787.02,0
2024-01-08,SKU_102,2.0,8478.2,4239.1,1
2024-01-08,SKU_103,1.0,609.35,609.35,0
2024-01-08,SKU_104,2.0,14539.22,7269.61,0
2024-01-08,SKU_105,2.0,12290.78,6145.39,0
2024-01-08,SKU_106,2.0,4212.2,2106.1,0
2024-01-08,SKU_107,1.0,5578.31,5578.31,0
2024-01-08,SKU_108,1.0,8047.99,8047.99,0
2024-01-08,SKU_113,1.0,1691.11,1691.11,0
2024-01-08,SKU_116,4.0,6398.52,1599.63,1
2024-01-08,SKU_120,1.0,984.31,984.31,0
2024-01-08,SKU_123,2.0,6211.98,3105.99,0
2024-01-08,SKU_127,1.0,1949.75,1949.75,0
2024-01-08,SKU_129,1.0,3002.02,3002.02,0
2024-01-08,SKU_131,1.0,3113.78,3113.78,0
2024-01-08,SKU_132,14.0,24018.12,1715.58,1
2024-01-08,SKU_134,1.0,5071.78,5071.78,1
2024-01-08,SKU_135,2.0,8563.32,4281.66,0
2024-01-08,SKU_137,4.0,17631.68,4407.92,1
2024-01-08,SKU_138,1.0,540.16,540.16,1
2024-01-08,SKU_139,1.0,2001.28,2001.28,0
2024-01-08,SKU_142,1.0,6976.29,6976.29,0
2024-01-08,SKU_143,1.0,7320.51,7320.51,0
2024-01-08,SKU_145,1.0,6797.24,6797.24,0
2024-01-08,SKU_146,5.0,26239.45,5247.89,0
2024-01-08,SKU_150,3.0,7367.7,2455.9,0
2024-01-08,SKU_152,1.0,4026.12,4026.12,0
2024-01-08,SKU_156,1.0,6221.33,6221.33,0
2024-01-08,SKU_160,1.0,1988.23,1988.23,0
2024-01-08,SKU_163,1.0,2779.07,2779.07,0
2024-01-08,SKU_164,5.0,32934.45,6586.89,0
2024-01-08,SKU_165,1.0,3046.53,3046.53,0
2024-01-08,SKU_166,2.0,4010.04,2005.02,0
2024-01-08,SKU_167,1.0,8083.4,8083.4,0
2024-01-08,SKU_168,2.0,4504.2,2252.1,0
2024-01-08,SKU_169,2.0,7420.8,3710.4,0
2024-01-08,SKU_170,1.0,3860.66,3860.66,0
2024-01-08,SKU_171,1.0,1275.54,1275.54,0
2024-01-08,SKU_172,1.0,2542.89,2542.89,0
2024-01-08,SKU_173,2.0,7088.32,3544.16,0
